id,title,genero,score,userId
as5289,fan,"drama, international, suspense",4.0,137
as5290,don,"action, drama, international",4.0,12
as5291,dilwale dulhania le jayenge,romance,5.0,251
as5292,dil bole hadippa,"comedy, drama, international",1.0,481
as5293,dhruvangal pathinaru,"international, suspense",4.0,353
as5294,dhoom:2,action,2.0,174
as5295,detective byomkesh bakshy,suspense,4.0,522
as5296,darr,"drama, international, suspense",4.0,414
as5297,daag,"drama, international",3.0,127
as5298,chandni,"drama, international, romance",3.5,98
as5299,borat: vhs cassette of material deemed “sub-acceptable” by kazakhstan ministry of censorship and circumcision,documentary,3.0,474
as5300,begum jaan,"action, drama, international",3.5,76
as5301,befikre,"comedy, drama, international",0.5,403
as5302,band baaja baaraat,romance,3.0,33
as5303,badrinath ki dulhania,"comedy, international, romance",5.0,24
as5304,bachna ae haseeno,romance,3.0,158
as5305,baahubali the lost legends,"animation, young adult audience",4.5,34
as5306,ae dil hai mushkil,"drama, international, romance",4.5,120
as5307,adhe kangal,"international, romance",4.0,705
as5308,aamhi doghi,"drama, international",3.5,340
as5309,aaja nachle,drama,3.0,231
as5310,aaina,"drama, international, romance",4.0,117
as5311,aaha kalyanam (telugu dubbed),"comedy, international",4.0,228
as5312,vivarium,"fantasy, science fiction, suspense",4.0,518
as5313,true grit,"action, drama, western",3.0,52
as5314,the secrets of the dead sea scrolls,"documentary, faith and spirituality, special interest",3.0,80
as5315,the real lost world,"documentary, special interest",5.0,65
as5316,the planters,comedy,3.5,529
as5317,the perfect score,"action, comedy, drama",0.5,392
as5318,the lost city of z,"action, adventure",4.0,391
as5319,the lady vanishes,"drama, suspense",5.0,47
as5320,the extraordinary tale of william buckley: the great untold story of australia's robinson crusoe,"documentary, drama",5.0,65
as5321,teachers,"comedy, drama",3.0,721
as5322,sunset boulevard,"drama, suspense",4.0,284
as5323,sharknado,"action, comedy, horror",3.5,443
as5324,seeing the beginning of time,documentary,3.0,11
as5325,red woods,horror,3.0,295
as5326,raising bipolar,documentary,3.0,229
as5327,nursery rhymes & kids songs by go buster,kids,4.0,49
as5328,musclecar,"action, science fiction",4.5,15
as5329,locas por el cambio,comedy,4.0,24
as5330,little baby bum - bath song and more nursery rhymes,kids,2.0,201
as5331,knives out (4k uhd),comedy,3.5,56
as5332,herself,"arthouse, drama",3.5,295
as5333,go buster - buster's race day & more kids stories,"animation, kids",5.0,95
as5334,go buster - buster grows vegetables at home & more cartoons,"animation, kids",4.0,390
as5335,gecko's garage - christmas videos for kids,kids,4.0,211
as5336,dinosaur toy family play t-rex ranch,kids,5.0,229
as5337,close encounters of the fifth kind: contact has begun,documentary,4.0,120
as5338,baby shark & more kids songs (little treehouse),"animation, kids",2.0,11
as5339,who's your caddy?,comedy,3.0,158
as5340,wheels on the jingle bell bus and more christmas songs - go buster,kids,3.5,1069
as5341,wheels on the bus with buster - go buster,kids,5.0,337
as5342,welcome to the sticks,comedy,4.0,97
as5343,uss indianapolis: men of courage,"action, drama",4.0,64
as5344,unicorn,drama,5.0,181
as5345,undying love,"horror, suspense",4.0,359
as5346,thaen,drama,4.5,404
as5347,taqdeerwala,"comedy, science fiction",5.0,24
as5348,rage,"drama, suspense",1.5,259
as5349,psychophony,"drama, horror, suspense",5.0,363
as5350,nursery rhymes volume 7 by little baby bum - halloween special,"animation, kids",2.0,24
as5351,luckunnodu,"comedy, romance",4.0,234
as5352,little baby bum - we love animals and our environment & more nursery rhymes for kids,kids,3.5,37
as5353,little baby bum - i love my baby song - valentines special & more kids songs,kids,3.5,330
as5354,light visions,science fiction,4.0,918
as5355,go buster - classic nursery rhymes and kids songs,kids,3.0,86
as5356,donna,drama,5.0,227
as5357,dancing ninja,"action, comedy",2.5,251
as5358,cut the rope: om nom stories - play time,"animation, kids",3.0,54
as5359,christmas time with little baby bum,kids,3.5,20
as5360,cartoon nursery rhymes by little baby bum,kids,5.0,53
as5361,bokya satbande,kids,5.0,132
as5362,asterix at the olympic games,"action, comedy",2.5,398
as5363,arpo the robot for all kids - zombie attack & more kids cartoons,"animation, kids",5.0,308
as5364,arpo the robot for all kids - nannybot vs arpo & more cartoons for kids,"animation, kids",4.0,390
as5365,arpo the robot for all kids - frozen age & more funny cartoons for kids,"animation, kids",4.0,389
as5366,where love lives,"documentary, lgbtq, music videos and concerts",3.0,836
as5367,the legend of xiao chuo,drama,3.0,1051
as5368,t-rex ranch - epic dinosaur quests,kids,3.5,348
as5369,steve and maggie - giggles galore,"animation, kids",4.0,353
as5370,romang,"drama, romance",4.0,62
as5371,nobody,"horror, suspense",4.0,483
as5372,morti's law,"comedy, drama",3.0,150
as5373,love lust and money,"action, drama",4.0,431
as5374,land without evil,drama,3.0,317
as5375,gang,"action, comedy",4.0,132
as5376,free byrd,comedy,3.0,37
as5377,dom,drama,3.0,251
as5378,dmec and other,comedy,2.0,730
as5379,cbi vs lovers,"drama, romance, suspense",3.5,230
as5380,canticos,"animation, kids",4.0,312
as5381,beyblade: metal masters,"action, anime, kids",3.0,151
as5382,baywatch hawaii,tv shows,3.0,319
as5383,wonder man,"arts, entertainment, and culture, comedy, science fiction",5.0,34
as5384,wedding swingers,"comedy, young adult audience",5.0,158
as5385,we have fun singing and dancing - looloo kids,"animation, kids",4.0,150
as5386,trishna,drama,3.5,15
as5387,the alliance,action,3.5,741
as5388,street of no return,"action, drama",5.0,48
as5389,soul assassin,"action, suspense",2.0,877
as5390,sing and learn with johny - looloo kids,"animation, kids",3.0,384
as5391,sidekick,science fiction,3.0,390
as5392,road head,horror,4.0,346
as5393,playtime fun for kids - looloo kids,"animation, kids",4.0,323
as5394,no exit,"comedy, horror",3.0,132
as5395,love contractually,"comedy, drama",3.0,398
as5396,la mansión de los horrores,"horror, suspense",4.0,62
as5397,kruty 1918,action,3.0,24
as5398,hum aapke dil mein rehte hain,"comedy, drama",2.5,751
as5399,hot money,"documentary, special interest",4.0,201
as5400,fack ju goehte 3,"comedy, kids",3.0,7
as5401,engada iruthinga ivvalavu naala,drama,5.0,49
as5402,dons of disco,"documentary, drama",3.0,119
as5403,cries from the heart,drama,4.0,11
as5404,camino a bali,"action, comedy, kids",4.0,359
as5405,wife on the drive,unscripted,4.0,217
as5406,we all think we're special,"drama, suspense",5.0,4
as5407,underbelly: chopper,drama,3.5,173
as5408,travis turner,"comedy, drama",3.0,544
as5409,the beach is my office,action,3.0,11
as5410,swapnarajyam (the dreamland),"comedy, drama, romance",2.0,161
as5411,summer house,"drama, suspense",3.0,481
as5412,shadow valley,action,4.0,231
as5413,savage island,"horror, suspense",4.0,229
as5414,queen and i,"drama, romance, science fiction",4.0,53
as5415,pinkfong! summer vacation,"animation, kids",3.0,8
as5416,paai - the mat,"drama, romance",4.0,68
as5417,noah's ark,"animation, kids",4.0,271
as5418,nice package,"action, comedy",5.0,611
as5419,monarch,drama,2.0,75
as5420,meet the girl - award winning short comedy movie 2021,"comedy, drama",3.5,457
as5421,"lock him up, tie me down","comedy, drama",4.5,312
as5422,inside hitler's killing machine,"documentary, special interest",4.0,271
as5423,gopi,drama,4.5,353
as5424,"gattu, chinkli aur adventures","animation, kids",4.0,74
as5425,for my daughter's honor,drama,4.0,308
as5426,el gran mclintock,western,0.5,390
as5427,ek mini katha,"comedy, drama",2.0,142
as5428,dream girl,romance,4.0,443
as5429,yu-gi-oh! vrains,"action, anime",4.0,924
as5430,thottu vidum thooram,drama,3.0,323
as5431,the tracker,"arthouse, drama",3.0,251
as5432,the delivered,suspense,2.0,79
as5433,thavam,"drama, romance",3.0,468
as5434,sunstroke,"drama, romance",5.0,527
as5435,sound of water,romance,3.5,332
as5436,snitch'd,"action, suspense",4.0,77
as5437,slaying the dragon: reloaded,"documentary, special interest",3.5,425
as5438,pururava,"animation, romance",4.0,390
as5439,no strings,"drama, romance",3.5,340
as5440,"lol: qui rit, sort!","comedy, unscripted",4.0,98
as5441,kadhalukku mariyadhai,"comedy, drama, romance",5.0,411
as5442,juanes: origen,music videos and concerts,4.0,850
as5443,god's compass,drama,3.0,349
as5444,dhoom:3,"action, international",3.0,432
as5445,dheena,"action, drama, romance",5.0,186
as5446,dark disciple,"action, horror, suspense",4.0,557
as5447,"d.w. griffith's ""abraham lincoln"" - the walter huston 1930 classic","action, drama",3.0,151
as5448,as long as we both shall live,"drama, romance, suspense",4.0,236
as5449,white fire,"action, romance, suspense",5.0,60
as5450,triassic hunt,"action, science fiction",4.0,346
as5451,the teacher,drama,3.0,801
as5452,south sea adventures - a colorful dramatized travelogue featuring the pacific islands,drama,3.5,15
as5453,life with father - a restored color classic with william powell & elizabeth taylor,"action, comedy, drama",4.0,229
as5454,kasak,"drama, romance",3.0,633
as5455,joe & joe,"arts, entertainment, and culture, comedy, suspense",4.0,877
as5456,haikara-san: here comes miss modern pt. 1,anime,3.0,164
as5457,gangs of madras (telugu),"action, drama",4.0,937
as5458,do you remember dolly bell?,"comedy, drama",4.5,111
as5459,clarkson's farm,"documentary, unscripted",3.5,120
as5460,can you dream of more,drama,3.0,132
as5461,bubble guppies,"animation, kids",3.5,321
as5462,bland larceny,comedy,4.0,62
as5463,behind the wheel,"documentary, special interest, sports",4.0,355
as5464,abhijan,drama,3.5,120
as5465,waking up eighty,"comedy, drama, kids",5.0,41
as5466,this world won't break,drama,3.5,20
as5467,mother's love,drama,5.0,179
as5468,eni,"drama, romance",5.0,29
as5469,changeland,"comedy, drama, young adult audience",2.5,340
as5470,wwii: the long road home,"action, drama",0.5,727
as5471,tracking baby dinosaur t-rex ranch,kids,1.0,483
as5472,the underbelly files,drama,2.5,34
as5473,switchin' the script,comedy,4.5,68
as5474,supa strikas - one team one dream,"animation, kids, sports",5.0,12
as5475,"little baby bum - heads, shoulders, knees and toes and more kids songs",kids,2.0,198
as5476,let's learn with animals with toddler fun learning,kids,5.0,679
as5477,hungry t-rex adventure! dinosaur video for kids - t-rex ranch,kids,2.0,611
as5478,diamond in the rough,"drama, special interest",5.0,250
as5479,decades apart: the noir cut,science fiction,2.0,229
as5480,vice president kamala harris: chase the dream,documentary,5.0,21
as5481,vampiro: night warrior,"action, adventure, horror",4.0,277
as5482,trap flix party,"drama, suspense",4.5,515
as5483,translated,"drama, special interest",3.0,196
as5484,touch,"romance, suspense",3.0,332
as5485,timelock,"action, science fiction",2.5,581
as5486,the paper boat,drama,4.0,191
as5487,the original kings of comedy,"arts, entertainment, and culture",2.5,741
as5488,the curse of the blind dead,"horror, suspense",1.0,200
as5489,the cowboy and the indians,"special interest, western",4.0,388
as5490,the connection,"drama, suspense",5.0,431
as5491,take a stan,"drama, suspense",5.0,186
as5492,sons of new mexico,"special interest, western",4.0,426
as5493,second life,drama,2.5,340
as5494,santo: the fury of the karate masters,action,3.0,330
as5495,santo: the fist of death,"action, adventure",4.0,161
as5496,sabretooth,"horror, suspense",5.0,47
as5497,riders in the sky,"special interest, western",5.0,187
as5498,one night,"comedy, drama, romance",1.0,11
as5499,my brother's keeper,"drama, suspense",4.0,129
as5500,mule train,"special interest, western",4.5,120
as5501,mahler on the couch,"arthouse, drama, romance",5.0,49
as5502,love of fate: the law,"comedy, romance",4.0,120
as5503,love of fate: amore fati,"comedy, romance",4.0,24
as5504,little did he know,comedy,4.0,24
as5505,lily is here,drama,4.0,242
as5506,ladies vs ricky bahl,"comedy, international, romance",2.5,231
as5507,hard to get,"action, romance",2.0,463
as5508,found,"drama, special interest",3.0,150
as5509,flower boy next door,"comedy, drama, romance",4.0,151
as5510,eat your heart out,"comedy, drama, romance",2.0,132
as5511,dickie roberts: former child star,comedy,2.0,319
as5512,deadly promises,"drama, suspense, young adult audience",3.5,559
as5513,cronos: the relic of time,"science fiction, suspense",3.5,265
as5514,critical condition,comedy,4.0,234
as5515,cow town,"special interest, western",2.0,362
as5516,cass,"drama, special interest",1.0,229
as5517,cannibal women in the avocado jungle of death,"action, comedy",4.0,1
as5518,blue demon: death night,"action, adventure, special interest",4.0,231
as5519,blanco,"drama, special interest, suspense",4.5,34
as5520,"bigfoot, ufos and jesus","drama, science fiction, special interest",2.5,450
as5521,bewakoofiyaan,"comedy, drama, international",3.5,46
as5522,before i'm dead,"horror, science fiction, suspense",3.0,134
as5523,athaiyum thaandi punithamaanathu,"comedy, drama",3.0,91
as5524,adithya (creative genius),"drama, kids",3.5,450
as5525,voyage of the chimera,science fiction,3.5,46
as5526,victoria,"action, comedy",2.5,11
as5527,thodi thodi si manmaaniyan,romance,3.0,398
as5528,the lost valley,"action, comedy, science fiction",5.0,127
as5529,the last lullaby,"action, drama, suspense",3.0,181
as5530,thallana,"drama, suspense",3.0,350
as5531,stormswept,"drama, horror, suspense",3.0,332
as5532,safe house,"comedy, suspense",3.0,1149
as5533,rifftrax live: time chasers,"comedy, science fiction",4.5,111
as5534,republic z,horror,4.0,24
as5535,quiet room bears,horror,2.0,166
as5536,pinkfong! learn names with hogi,"animation, kids",4.0,314
as5537,meaner than hell,western,4.0,24
as5538,lockdowners,"drama, romance",3.0,114
as5539,infected,"action, horror",4.0,452
as5540,indha nilai maarum,"comedy, drama, romance",5.0,55
as5541,i do,"drama, special interest",4.0,87
as5542,hyde,suspense,5.0,507
as5543,dosham,romance,3.0,132
as5544,deadly passion,"drama, suspense",3.0,229
as5545,charlene,"arthouse, drama",3.0,166
as5546,balamitra,suspense,2.0,611
as5547,4 cars,"animation, kids",4.0,296
as5548,"""mixed up""","drama, romance",4.0,491
as5549,wish upon a star,"comedy, fantasy, young adult audience",4.0,11
as5550,wild kratts: creepy creatures,kids,3.0,251
as5551,what happens next,"arthouse, comedy, lgbtq",5.0,24
as5552,unpaused,drama,3.0,567
as5553,united states of tents,documentary,3.0,191
as5554,unfinished sky,romance,2.0,65
as5555,twilight,"drama, suspense",3.5,583
as5556,the ultimate gift,drama,3.0,9
as5557,the only living boy in new york,drama,3.0,332
as5558,the manster,horror,4.5,291
as5559,temptation,"drama, romance",5.0,91
as5560,survive the night (4k uhd),"action, adventure, suspense",3.0,34
as5561,split second,"horror, science fiction",3.5,1177
as5562,sheep & wolves,"animation, comedy, kids",3.5,46
as5563,road less traveled,"comedy, drama",4.0,151
as5564,prisoner number a26188: surviving auschwitz,"documentary, special interest",3.5,321
as5565,once upon a time in philly,"action, drama",2.0,136
as5566,night hunter,"action, drama, suspense",3.0,611
as5567,mazurkas,drama,4.0,191
as5568,manhattan night,suspense,5.0,352
as5569,making babies,"comedy, drama",3.5,429
as5570,maaya,"drama, suspense",5.0,174
as5571,little white lie,documentary,4.0,24
as5572,"little baby bum - learn colors, shapes and number! & more educational videos for kids",kids,2.0,129
as5573,little baby bum - five little ducks and more nursery rhymes & kids songs,kids,5.0,871
as5574,last call for titan!,documentary,2.0,229
as5575,last call,"comedy, young adult audience",3.5,49
as5576,kho kho,drama,5.0,37
as5577,jet li's contract killer,"action, comedy",3.5,187
as5578,james brown - mr dynamite: the rise of james brown,"documentary, music videos and concerts",4.0,228
as5579,it never sleeps,horror,3.5,231
as5580,human experiments,"horror, suspense",4.0,55
as5581,hitman's hero,"action, comedy",3.0,265
as5582,heartburn,"comedy, romance",3.5,56
